['X'],['Y'],['Percent'],['Total Shots'],['Goals'],Adjustment,Frequency after Adjustment,Rating
52,35,0,80,0,80,0,0.05
52,34,0.0350877193,57,2,57,0.0350877193,0.15
52,33,0.03260869565,92,3,92,0.03260869565,0.14
52,32,0,71,0,71,0,0.05
52,31,0.0198019802,101,2,101,0.0198019802,0.08
52,30,0.05714285714,70,4,70,0.05714285714,0.23
52,29,0.02941176471,102,3,102,0.02941176471,0.12
52,28,0.04705882353,85,4,85,0.04705882353,0.19
52,27,0.01052631579,95,1,95,0.01052631579,0.05
52,26,0.04411764706,68,3,68,0.04411764706,0.18
52,25,0.0206185567,97,2,97,0.0206185567,0.09
52,24,0.01369863014,73,1,73,0.01369863014,0.06
52,23,0.07339449541,109,8,109,0.07339449541,0.28
52,22,0.02083333333,96,2,96,0.02083333333,0.09
52,21,0.07446808511,94,7,94,0.07446808511,0.29
52,20,0.04166666667,120,5,120,0.04166666667,0.17
52,19,0.02298850575,87,2,87,0.02298850575,0.1
52,18,0,83,0,83,0,0.05
52,17,0.03896103896,77,3,77,0.03896103896,0.16
52,16,0.02247191011,89,2,89,0.02247191011,0.09
52,15,0.0303030303,66,2,66,0.0303030303,0.13
52,14,0.04301075269,93,4,93,0.04301075269,0.18
52,13,0.01369863014,73,1,73,0.01369863014,0.06
52,12,0.04054054054,74,3,74,0.04054054054,0.17
52,11,0.1296296296,54,7,54,0.1296296296,0.45
52,10,0.07692307692,65,5,65,0.07692307692,0.3
52,9,0.04081632653,49,2,49,0.04081632653,0.17
52,8,0.05633802817,71,4,71,0.05633802817,0.22
52,7,0.05263157895,95,5,95,0.05263157895,0.21
52,6,0.05660377358,53,3,53,0.05660377358,0.23
52,5,0,73,0,73,0,0.05
52,4,0.07042253521,71,5,71,0.07042253521,0.27
52,3,0.08695652174,69,6,69,0.08695652174,0.33
52,2,0.08888888889,90,8,90,0.08888888889,0.33
52,1,0.0462962963,108,5,108,0.0462962963,0.19
52,0,0.06329113924,79,5,79,0.06329113924,0.25
52,-1,0.01834862385,109,2,109,0.01834862385,0.08
52,-2,0.025,80,2,80,0.025,0.11
52,-3,0.05154639175,97,5,97,0.05154639175,0.21
52,-4,0.01333333333,75,1,75,0.01333333333,0.06
52,-5,0.06578947368,76,5,76,0.06578947368,0.26
52,-6,0.06976744186,43,3,43,0.06976744186,0.27
52,-7,0.06024096386,83,5,83,0.06024096386,0.24
52,-8,0.05154639175,97,5,97,0.05154639175,0.21
52,-9,0.04,50,2,50,0.04,0.16
52,-10,0.03333333333,60,2,60,0.03333333333,0.14
52,-11,0.02857142857,70,2,70,0.02857142857,0.12
52,-12,0.05494505495,91,5,91,0.05494505495,0.22
52,-13,0.09523809524,84,8,84,0.09523809524,0.35
52,-14,0.0303030303,99,3,99,0.0303030303,0.13
52,-15,0.03896103896,77,3,77,0.03896103896,0.16
52,-16,0.03539823009,113,4,113,0.03539823009,0.15
52,-17,0.02325581395,86,2,86,0.02325581395,0.1
52,-18,0.025,120,3,120,0.025,0.11
52,-19,0.025,80,2,80,0.025,0.11
52,-20,0.04347826087,115,5,115,0.04347826087,0.18
52,-21,0.02816901408,142,4,142,0.02816901408,0.12
52,-22,0.03921568627,102,4,102,0.03921568627,0.16
52,-23,0.04918032787,122,6,122,0.04918032787,0.2
52,-24,0.06593406593,91,6,91,0.06593406593,0.26
52,-25,0.01481481481,135,2,135,0.01481481481,0.06
52,-26,0.02352941176,85,2,85,0.02352941176,0.1
52,-27,0.03333333333,120,4,120,0.03333333333,0.14
52,-28,0.02352941176,85,2,85,0.02352941176,0.1
52,-29,0.03225806452,124,4,124,0.03225806452,0.13
52,-30,0.01315789474,76,1,76,0.01315789474,0.06
52,-31,0.01,100,1,100,0.01,0.04
52,-32,0.02247191011,89,2,89,0.02247191011,0.09
52,-33,0,92,0,92,0,0.05
52,-34,0,57,0,57,0,0.05
52,-35,0.025,80,2,80,0.025,0.11
52,-36,0.01886792453,53,1,53,0.01886792453,0.08
52,-37,0,43,0,43,0,0.05
52,-38,0.02941176471,34,1,0.578,0.017,0.07
52,-39,0,14,0,0.238,0,0.05
52,-40,0,9,0,0.153,0,0.05
52,42,0,1,0,0.017,0,0.05
52,41,0,1,0,0.017,0,0.05
52,40,0,10,0,0.17,0,0.05
52,-40,0,9,0,0.153,0,0.05
52,-41,0,1,0,0.017,0,0.05
52,-42,0,2,0,0.034,0,0.05
51,40,0,8,0,0.136,0,0.05
51,39,0,23,0,0.391,0,0.05
51,38,0,30,0,0.51,0,0.05
51,37,0.03125,32,1,0.544,0.017,0.07
51,36,0.01694915254,59,1,59,0.01694915254,0.07
51,35,0,77,0,77,0,0.05
51,34,0.03278688525,61,2,61,0.03278688525,0.14
51,33,0.01351351351,74,1,74,0.01351351351,0.06
51,32,0,67,0,67,0,0.05
51,31,0.03370786517,89,3,89,0.03370786517,0.14
51,30,0,53,0,53,0,0.05
51,29,0.03,100,3,100,0.03,0.13
51,28,0.01818181818,55,1,55,0.01818181818,0.08
51,27,0.0303030303,99,3,99,0.0303030303,0.13
51,26,0.02777777778,72,2,72,0.02777777778,0.12
51,25,0.0380952381,105,4,105,0.0380952381,0.16
51,24,0,80,0,80,0,0.05
51,23,0.05714285714,105,6,105,0.05714285714,0.23
51,22,0.02298850575,87,2,87,0.02298850575,0.1
51,21,0.04347826087,115,5,115,0.04347826087,0.18
51,20,0.01785714286,112,2,112,0.01785714286,0.08
51,19,0.01298701299,77,1,77,0.01298701299,0.06
51,18,0.04424778761,113,5,113,0.04424778761,0.18
51,17,0.05063291139,79,4,79,0.05063291139,0.2
51,16,0.06024096386,83,5,83,0.06024096386,0.24
51,15,0.02777777778,72,2,72,0.02777777778,0.12
51,14,0.03529411765,85,3,85,0.03529411765,0.15
51,13,0,62,0,62,0,0.05
51,12,0.01492537313,67,1,67,0.01492537313,0.06
51,11,0.02083333333,48,1,48,0.02083333333,0.09
51,10,0.01298701299,77,1,77,0.01298701299,0.06
51,9,0.03773584906,53,2,53,0.03773584906,0.16
51,8,0.01449275362,69,1,69,0.01449275362,0.06
51,7,0.04761904762,63,3,63,0.04761904762,0.19
51,6,0.05357142857,56,3,56,0.05357142857,0.21
51,5,0.06756756757,74,5,74,0.06756756757,0.26
51,4,0.02,50,1,50,0.02,0.08
51,3,0.0985915493,71,7,71,0.0985915493,0.36
51,2,0.1029411765,68,7,68,0.1029411765,0.38
51,1,0.04587155963,109,5,109,0.04587155963,0.19
51,0,0.09677419355,93,9,93,0.09677419355,0.36
51,-1,0.03846153846,104,4,104,0.03846153846,0.16
51,-2,0.0447761194,67,3,67,0.0447761194,0.18
51,-3,0.04854368932,103,5,103,0.04854368932,0.2
51,-4,0.03846153846,52,2,52,0.03846153846,0.16
51,-5,0.01428571429,70,1,70,0.01428571429,0.06
51,-6,0.04225352113,71,3,71,0.04225352113,0.17
51,-7,0.04,75,3,75,0.04,0.16
51,-8,0.1034482759,58,6,58,0.1034482759,0.38
51,-9,0.05172413793,58,3,58,0.05172413793,0.21
51,-10,0.06097560976,82,5,82,0.06097560976,0.24
51,-11,0.1052631579,57,6,57,0.1052631579,0.38
51,-12,0.03703703704,81,3,81,0.03703703704,0.15
51,-13,0.07462686567,67,5,67,0.07462686567,0.29
51,-14,0.01869158879,107,2,107,0.01869158879,0.08
51,-15,0.05,60,3,60,0.05,0.2
51,-16,0.03157894737,95,3,95,0.03157894737,0.13
51,-17,0,71,0,71,0,0.05
51,-18,0.06796116505,103,7,103,0.06796116505,0.27
51,-19,0.03571428571,84,3,84,0.03571428571,0.15
51,-20,0.0243902439,123,3,123,0.0243902439,0.1
51,-21,0.01709401709,117,2,117,0.01709401709,0.07
51,-22,0.0303030303,99,3,99,0.0303030303,0.13
51,-23,0.02919708029,137,4,137,0.02919708029,0.12
51,-24,0.06024096386,83,5,83,0.06024096386,0.24
51,-25,0.01428571429,140,2,140,0.01428571429,0.06
51,-26,0.01041666667,96,1,96,0.01041666667,0.04
51,-27,0.02830188679,106,3,106,0.02830188679,0.12
51,-28,0.05263157895,76,4,76,0.05263157895,0.21
51,-29,0.0325203252,123,4,123,0.0325203252,0.14
51,-30,0.02985074627,67,2,67,0.02985074627,0.12
51,-31,0.01030927835,97,1,97,0.01030927835,0.04
51,-32,0.01369863014,73,1,73,0.01369863014,0.06
51,-33,0.02173913043,92,2,92,0.02173913043,0.09
51,-34,0.05970149254,67,4,67,0.05970149254,0.24
51,-35,0.02816901408,71,2,71,0.02816901408,0.12
51,-36,0,67,0,67,0,0.05
51,-37,0,32,0,0.544,0,0.05
51,-38,0,37,0,37,0,0.05
51,-39,0,14,0,0.238,0,0.05
51,-40,0,15,0,0.255,0,0.05
51,42,0,0,0,0,0,0.05
51,41,0,2,0,0.034,0,0.05
51,40,0,8,0,0.136,0,0.05
51,-40,0,15,0,0.255,0,0.05
51,-41,0,3,0,0.051,0,0.05
51,-42,0,0,0,0,0,0.05
50,40,0,6,0,0.102,0,0.05
50,39,0,8,0,0.136,0,0.05
50,38,0,30,0,0.51,0,0.05
50,37,0.06060606061,33,2,0.561,0.034,0.14
50,36,0,42,0,42,0,0.05
50,35,0.01923076923,52,1,52,0.01923076923,0.08
50,34,0.02325581395,43,1,43,0.02325581395,0.1
50,33,0.015625,64,1,64,0.015625,0.07
50,32,0,44,0,44,0,0.05
50,31,0,60,0,60,0,0.05
50,30,0,42,0,42,0,0.05
50,29,0.01851851852,54,1,54,0.01851851852,0.08
50,28,0,53,0,53,0,0.05
50,27,0,75,0,75,0,0.05
50,26,0.046875,64,3,64,0.046875,0.19
50,25,0.02352941176,85,2,85,0.02352941176,0.1
50,24,0.02985074627,67,2,67,0.02985074627,0.12
50,23,0.03488372093,86,3,86,0.03488372093,0.14
50,22,0.03333333333,60,2,60,0.03333333333,0.14
50,21,0.02777777778,72,2,72,0.02777777778,0.12
50,20,0.04285714286,70,3,70,0.04285714286,0.17
50,19,0.07843137255,51,4,51,0.07843137255,0.3
50,18,0.05,60,3,60,0.05,0.2
50,17,0.04081632653,49,2,49,0.04081632653,0.17
50,16,0.02941176471,68,2,68,0.02941176471,0.12
50,15,0,45,0,45,0,0.05
50,14,0.01886792453,53,1,53,0.01886792453,0.08
50,13,0.05,40,2,40,0.05,0.2
50,12,0,46,0,46,0,0.05
50,11,0.03125,32,1,0.544,0.017,0.07
50,10,0.03846153846,52,2,52,0.03846153846,0.16
50,9,0.04545454545,44,2,44,0.04545454545,0.18
50,8,0.04081632653,49,2,49,0.04081632653,0.17
50,7,0.03125,32,1,0.544,0.017,0.07
50,6,0.075,40,3,40,0.075,0.29
50,5,0,44,0,44,0,0.05
50,4,0.04761904762,42,2,42,0.04761904762,0.19
50,3,0.015625,64,1,64,0.015625,0.07
50,2,0.07272727273,55,4,55,0.07272727273,0.28
50,1,0.06060606061,66,4,66,0.06060606061,0.24
50,0,0.07142857143,56,4,56,0.07142857143,0.28
50,-1,0.0625,96,6,96,0.0625,0.25
50,-2,0.04081632653,49,2,49,0.04081632653,0.17
50,-3,0,67,0,67,0,0.05
50,-4,0,51,0,51,0,0.05
50,-5,0.01886792453,53,1,53,0.01886792453,0.08
50,-6,0.06896551724,29,2,0.493,0.034,0.14
50,-7,0.04,50,2,50,0.04,0.16
50,-8,0,53,0,53,0,0.05
50,-9,0,35,0,0.595,0,0.05
50,-10,0.08333333333,48,4,48,0.08333333333,0.32
50,-11,0.02631578947,38,1,38,0.02631578947,0.11
50,-12,0.03703703704,54,2,54,0.03703703704,0.15
50,-13,0,51,0,51,0,0.05
50,-14,0.03389830508,59,2,59,0.03389830508,0.14
50,-15,0,51,0,51,0,0.05
50,-16,0.0119047619,84,1,84,0.0119047619,0.05
50,-17,0.01923076923,52,1,52,0.01923076923,0.08
50,-18,0.01470588235,68,1,68,0.01470588235,0.06
50,-19,0.02564102564,78,2,78,0.02564102564,0.11
50,-20,0.01123595506,89,1,89,0.01123595506,0.05
50,-21,0.0101010101,99,1,99,0.0101010101,0.04
50,-22,0.02631578947,76,2,76,0.02631578947,0.11
50,-23,0.04761904762,84,4,84,0.04761904762,0.19
50,-24,0.02597402597,77,2,77,0.02597402597,0.11
50,-25,0.03125,96,3,96,0.03125,0.13
50,-26,0.08823529412,68,6,68,0.08823529412,0.33
50,-27,0.01123595506,89,1,89,0.01123595506,0.05
50,-28,0,74,0,74,0,0.05
50,-29,0.03529411765,85,3,85,0.03529411765,0.15
50,-30,0.01724137931,58,1,58,0.01724137931,0.07
50,-31,0.01204819277,83,1,83,0.01204819277,0.05
50,-32,0.03773584906,53,2,53,0.03773584906,0.16
50,-33,0.03846153846,52,2,52,0.03846153846,0.16
50,-34,0,38,0,38,0,0.05
50,-35,0,65,0,65,0,0.05
50,-36,0.02325581395,43,1,43,0.02325581395,0.1
50,-37,0,32,0,0.544,0,0.05
50,-38,0,19,0,0.323,0,0.05
50,-39,0,11,0,0.187,0,0.05
50,-40,0,4,0,0.068,0,0.05
50,42,0,2,0,0.034,0,0.05
50,41,0,3,0,0.051,0,0.05
50,40,0,6,0,0.102,0,0.05
50,-40,0,4,0,0.068,0,0.05
50,-41,0,4,0,0.068,0,0.05
50,-42,0,0,0,0,0,0.05
49,40,0,13,0,0.221,0,0.05
49,39,0,19,0,0.323,0,0.05
49,38,0.03333333333,30,1,0.51,0.017,0.07
49,37,0,32,0,0.544,0,0.05
49,36,0.03571428571,56,2,56,0.03571428571,0.15
49,35,0.05357142857,56,3,56,0.05357142857,0.21
49,34,0,46,0,46,0,0.05
49,33,0.01515151515,66,1,66,0.01515151515,0.06
49,32,0.01724137931,58,1,58,0.01724137931,0.07
49,31,0.04,75,3,75,0.04,0.16
49,30,0,64,0,64,0,0.05
49,29,0.02,100,2,100,0.02,0.08
49,28,0,70,0,70,0,0.05
49,27,0.009345794393,107,1,107,0.009345794393,0.04
49,26,0,78,0,78,0,0.05
49,25,0.01818181818,110,2,110,0.01818181818,0.08
49,24,0,65,0,65,0,0.05
49,23,0.0206185567,97,2,97,0.0206185567,0.09
49,22,0.06329113924,79,5,79,0.06329113924,0.25
49,21,0.05102040816,98,5,98,0.05102040816,0.21
49,20,0.0202020202,99,2,99,0.0202020202,0.09
49,19,0.01298701299,77,1,77,0.01298701299,0.06
49,18,0.05747126437,87,5,87,0.05747126437,0.23
49,17,0.1285714286,70,9,70,0.1285714286,0.45
49,16,0.0253164557,79,2,79,0.0253164557,0.11
49,15,0.03278688525,61,2,61,0.03278688525,0.14
49,14,0.02739726027,73,2,73,0.02739726027,0.11
49,13,0.04347826087,46,2,46,0.04347826087,0.18
49,12,0.01724137931,58,1,58,0.01724137931,0.07
49,11,0.04081632653,49,2,49,0.04081632653,0.17
49,10,0.01960784314,51,1,51,0.01960784314,0.08
49,9,0.05128205128,39,2,39,0.05128205128,0.21
49,8,0.01818181818,55,1,55,0.01818181818,0.08
49,7,0.02739726027,73,2,73,0.02739726027,0.11
49,6,0.04444444444,45,2,45,0.04444444444,0.18
49,5,0.05882352941,68,4,68,0.05882352941,0.23
49,4,0.02173913043,46,1,46,0.02173913043,0.09
49,3,0.02597402597,77,2,77,0.02597402597,0.11
49,2,0,62,0,62,0,0.05
49,1,0.08080808081,99,8,99,0.08080808081,0.31
49,0,0.1022727273,88,9,88,0.1022727273,0.37
49,-1,0.02,100,2,100,0.02,0.08
49,-2,0,65,0,65,0,0.05
49,-3,0.03658536585,82,3,82,0.03658536585,0.15
49,-4,0.03571428571,56,2,56,0.03571428571,0.15
49,-5,0.07142857143,56,4,56,0.07142857143,0.28
49,-6,0.03333333333,60,2,60,0.03333333333,0.14
49,-7,0.015625,64,1,64,0.015625,0.07
49,-8,0.0447761194,67,3,67,0.0447761194,0.18
49,-9,0.08333333333,48,4,48,0.08333333333,0.32
49,-10,0.04285714286,70,3,70,0.04285714286,0.17
49,-11,0.05084745763,59,3,59,0.05084745763,0.2
49,-12,0.06741573034,89,6,89,0.06741573034,0.26
49,-13,0.05555555556,54,3,54,0.05555555556,0.22
49,-14,0.03896103896,77,3,77,0.03896103896,0.16
49,-15,0.03333333333,60,2,60,0.03333333333,0.14
49,-16,0.05434782609,92,5,92,0.05434782609,0.22
49,-17,0.02777777778,72,2,72,0.02777777778,0.12
49,-18,0,99,0,99,0,0.05
49,-19,0.025,80,2,80,0.025,0.11
49,-20,0,103,0,103,0,0.05
49,-21,0.009803921569,102,1,102,0.009803921569,0.04
49,-22,0.04545454545,88,4,88,0.04545454545,0.18
49,-23,0.008771929825,114,1,114,0.008771929825,0.04
49,-24,0.01075268817,93,1,93,0.01075268817,0.05
49,-25,0.04504504505,111,5,111,0.04504504505,0.18
49,-26,0.0119047619,84,1,84,0.0119047619,0.05
49,-27,0.009615384615,104,1,104,0.009615384615,0.04
49,-28,0.03225806452,93,3,93,0.03225806452,0.13
49,-29,0.0412371134,97,4,97,0.0412371134,0.17
49,-30,0.01408450704,71,1,71,0.01408450704,0.06
49,-31,0,116,0,116,0,0.05
49,-32,0.01428571429,70,1,70,0.01428571429,0.06
49,-33,0.01136363636,88,1,88,0.01136363636,0.05
49,-34,0,62,0,62,0,0.05
49,-35,0.01428571429,70,1,70,0.01428571429,0.06
49,-36,0.02,50,1,50,0.02,0.08
49,-37,0,34,0,0.578,0,0.05
49,-38,0,29,0,0.493,0,0.05
49,-39,0,15,0,0.255,0,0.05
49,-40,0.1,10,1,0.17,0.017,0.07
49,42,0,1,0,0.017,0,0.05
49,41,0,1,0,0.017,0,0.05
49,40,0,13,0,0.221,0,0.05
49,-40,0.1,10,1,0.17,0.017,0.07
49,-41,0,1,0,0.017,0,0.05
49,-42,0,0,0,0,0,0.05
48,40,0.0625,16,1,0.272,0.017,0.07
48,39,0.06666666667,15,1,0.255,0.017,0.07
48,38,0.03225806452,31,1,0.527,0.017,0.07
48,37,0,30,0,0.51,0,0.05
48,36,0,58,0,58,0,0.05
48,35,0,68,0,68,0,0.05
48,34,0.01886792453,53,1,53,0.01886792453,0.08
48,33,0.02816901408,71,2,71,0.02816901408,0.12
48,32,0.04761904762,42,2,42,0.04761904762,0.19
48,31,0.01666666667,60,1,60,0.01666666667,0.07
48,30,0.01724137931,58,1,58,0.01724137931,0.07
48,29,0.02469135802,81,2,81,0.02469135802,0.1
48,28,0,61,0,61,0,0.05
48,27,0.01063829787,94,1,94,0.01063829787,0.05
48,26,0.03571428571,56,2,56,0.03571428571,0.15
48,25,0.02654867257,113,3,113,0.02654867257,0.11
48,24,0.0243902439,82,2,82,0.0243902439,0.1
48,23,0.02857142857,105,3,105,0.02857142857,0.12
48,22,0.02564102564,78,2,78,0.02564102564,0.11
48,21,0.03191489362,94,3,94,0.03191489362,0.13
48,20,0.03125,96,3,96,0.03125,0.13
48,19,0.03125,64,2,64,0.03125,0.13
48,18,0.04166666667,72,3,72,0.04166666667,0.17
48,17,0.03921568627,51,2,51,0.03921568627,0.16
48,16,0.01333333333,75,1,75,0.01333333333,0.06
48,15,0.02127659574,47,1,47,0.02127659574,0.09
48,14,0.04918032787,61,3,61,0.04918032787,0.2
48,13,0.0652173913,46,3,46,0.0652173913,0.26
48,12,0.04651162791,43,2,43,0.04651162791,0.19
48,11,0.05660377358,53,3,53,0.05660377358,0.23
48,10,0,53,0,53,0,0.05
48,9,0.01923076923,52,1,52,0.01923076923,0.08
48,8,0.03225806452,62,2,62,0.03225806452,0.13
48,7,0.04081632653,49,2,49,0.04081632653,0.17
48,6,0,48,0,48,0,0.05
48,5,0.01724137931,58,1,58,0.01724137931,0.07
48,4,0.0612244898,49,3,49,0.0612244898,0.24
48,3,0.07865168539,89,7,89,0.07865168539,0.3
48,2,0.03448275862,58,2,58,0.03448275862,0.14
48,1,0.07792207792,77,6,77,0.07792207792,0.3
48,0,0.02857142857,70,2,70,0.02857142857,0.12
48,-1,0.05617977528,89,5,89,0.05617977528,0.22
48,-2,0.05,60,3,60,0.05,0.2
48,-3,0.01176470588,85,1,85,0.01176470588,0.05
48,-4,0.03333333333,60,2,60,0.03333333333,0.14
48,-5,0.01587301587,63,1,63,0.01587301587,0.07
48,-6,0.0243902439,41,1,41,0.0243902439,0.1
48,-7,0.05970149254,67,4,67,0.05970149254,0.24
48,-8,0.04545454545,66,3,66,0.04545454545,0.18
48,-9,0,34,0,0.578,0,0.05
48,-10,0.07352941176,68,5,68,0.07352941176,0.28
48,-11,0.06896551724,58,4,58,0.06896551724,0.27
48,-12,0.02941176471,68,2,68,0.02941176471,0.12
48,-13,0.03636363636,55,2,55,0.03636363636,0.15
48,-14,0.02666666667,75,2,75,0.02666666667,0.11
48,-15,0.01923076923,52,1,52,0.01923076923,0.08
48,-16,0.009900990099,101,1,101,0.009900990099,0.04
48,-17,0.01587301587,63,1,63,0.01587301587,0.07
48,-18,0.0202020202,99,2,99,0.0202020202,0.09
48,-19,0.02777777778,72,2,72,0.02777777778,0.12
48,-20,0.03409090909,88,3,88,0.03409090909,0.14
48,-21,0.008474576271,118,1,118,0.008474576271,0.04
48,-22,0.05617977528,89,5,89,0.05617977528,0.22
48,-23,0.01538461538,130,2,130,0.01538461538,0.07
48,-24,0.02409638554,83,2,83,0.02409638554,0.1
48,-25,0.0234375,128,3,128,0.0234375,0.1
48,-26,0,83,0,83,0,0.05
48,-27,0.01030927835,97,1,97,0.01030927835,0.04
48,-28,0.01369863014,73,1,73,0.01369863014,0.06
48,-29,0.01769911504,113,2,113,0.01769911504,0.08
48,-30,0,63,0,63,0,0.05
48,-31,0.02272727273,88,2,88,0.02272727273,0.1
48,-32,0.01612903226,62,1,62,0.01612903226,0.07
48,-33,0.02222222222,90,2,90,0.02222222222,0.09
48,-34,0.01587301587,63,1,63,0.01587301587,0.07
48,-35,0.01724137931,58,1,58,0.01724137931,0.07
48,-36,0,52,0,52,0,0.05
48,-37,0,33,0,0.561,0,0.05
48,-38,0,31,0,0.527,0,0.05
48,-39,0,14,0,0.238,0,0.05
48,-40,0.1428571429,7,1,0.119,0.017,0.07
48,42,0,0,0,0,0,0.05
48,41,0,0,0,0,0,0.05
48,40,0.0625,16,1,0.272,0.017,0.07
48,-40,0.1428571429,7,1,0.119,0.017,0.07
48,-41,0,2,0,0.034,0,0.05
48,-42,0,0,0,0,0,0.05
47,40,0,9,0,0.153,0,0.05
47,39,0.125,8,1,0.136,0.017,0.07
47,38,0.04761904762,21,1,0.357,0.017,0.07
47,37,0,22,0,0.374,0,0.05
47,36,0,28,0,0.476,0,0.05
47,35,0,38,0,38,0,0.05
47,34,0.06818181818,44,3,44,0.06818181818,0.27
47,33,0.02040816327,49,1,49,0.02040816327,0.09
47,32,0,38,0,38,0,0.05
47,31,0,54,0,54,0,0.05
47,30,0.04545454545,44,2,44,0.04545454545,0.18
47,29,0,67,0,67,0,0.05
47,28,0.03225806452,62,2,62,0.03225806452,0.13
47,27,0,86,0,86,0,0.05
47,26,0.015625,64,1,64,0.015625,0.07
47,25,0.01162790698,86,1,86,0.01162790698,0.05
47,24,0.04444444444,45,2,45,0.04444444444,0.18
47,23,0.04411764706,68,3,68,0.04411764706,0.18
47,22,0.03921568627,51,2,51,0.03921568627,0.16
47,21,0,58,0,58,0,0.05
47,20,0.01388888889,72,1,72,0.01388888889,0.06
47,19,0.0243902439,41,1,41,0.0243902439,0.1
47,18,0.05769230769,52,3,52,0.05769230769,0.23
47,17,0.01960784314,51,1,51,0.01960784314,0.08
47,16,0.07407407407,54,4,54,0.07407407407,0.29
47,15,0,37,0,37,0,0.05
47,14,0.05714285714,35,2,0.595,0.034,0.14
47,13,0,26,0,0.442,0,0.05
47,12,0.07142857143,42,3,42,0.07142857143,0.28
47,11,0.03846153846,26,1,0.442,0.017,0.07
47,10,0.02325581395,43,1,43,0.02325581395,0.1
47,9,0.03225806452,31,1,0.527,0.017,0.07
47,8,0.04,50,2,50,0.04,0.16
47,7,0.02127659574,47,1,47,0.02127659574,0.09
47,6,0,35,0,0.595,0,0.05
47,5,0.07547169811,53,4,53,0.07547169811,0.29
47,4,0.05405405405,37,2,37,0.05405405405,0.22
47,3,0.09230769231,65,6,65,0.09230769231,0.34
47,2,0.04166666667,48,2,48,0.04166666667,0.17
47,1,0,56,0,56,0,0.05
47,0,0.07547169811,53,4,53,0.07547169811,0.29
47,-1,0.03658536585,82,3,82,0.03658536585,0.15
47,-2,0,53,0,53,0,0.05
47,-3,0.05660377358,53,3,53,0.05660377358,0.23
47,-4,0,38,0,38,0,0.05
47,-5,0.0625,32,2,0.544,0.034,0.14
47,-6,0.1025641026,39,4,39,0.1025641026,0.38
47,-7,0,30,0,0.51,0,0.05
47,-8,0.03174603175,63,2,63,0.03174603175,0.13
47,-9,0.0625,32,2,0.544,0.034,0.14
47,-10,0.0652173913,46,3,46,0.0652173913,0.26
47,-11,0,36,0,36,0,0.05
47,-12,0.05263157895,57,3,57,0.05263157895,0.21
47,-13,0,36,0,36,0,0.05
47,-14,0.04285714286,70,3,70,0.04285714286,0.17
47,-15,0.02222222222,45,1,45,0.02222222222,0.09
47,-16,0.01785714286,56,1,56,0.01785714286,0.08
47,-17,0,52,0,52,0,0.05
47,-18,0.01694915254,59,1,59,0.01694915254,0.07
47,-19,0,54,0,54,0,0.05
47,-20,0.01219512195,82,1,82,0.01219512195,0.05
47,-21,0.02564102564,78,2,78,0.02564102564,0.11
47,-22,0,53,0,53,0,0.05
47,-23,0.02040816327,98,2,98,0.02040816327,0.09
47,-24,0.01754385965,57,1,57,0.01754385965,0.07
47,-25,0.01298701299,77,1,77,0.01298701299,0.06
47,-26,0,60,0,60,0,0.05
47,-27,0.01204819277,83,1,83,0.01204819277,0.05
47,-28,0,66,0,66,0,0.05
47,-29,0.01315789474,76,1,76,0.01315789474,0.06
47,-30,0,62,0,62,0,0.05
47,-31,0,79,0,79,0,0.05
47,-32,0,52,0,52,0,0.05
47,-33,0.01351351351,74,1,74,0.01351351351,0.06
47,-34,0.07142857143,42,3,42,0.07142857143,0.28
47,-35,0.01851851852,54,1,54,0.01851851852,0.08
47,-36,0,47,0,47,0,0.05
47,-37,0,17,0,0.289,0,0.05
47,-38,0.04347826087,23,1,0.391,0.017,0.07
47,-39,0,9,0,0.153,0,0.05
47,-40,0,5,0,0.085,0,0.05
47,42,0,0,0,0,0,0.05
47,41,0,0,0,0,0,0.05
47,40,0,9,0,0.153,0,0.05
47,-40,0,5,0,0.085,0,0.05
47,-41,0,1,0,0.017,0,0.05
47,-42,0,0,0,0,0,0.05
46,40,0,10,0,0.17,0,0.05
46,39,0,13,0,0.221,0,0.05
46,38,0.05882352941,34,2,0.578,0.034,0.14
46,37,0,29,0,0.493,0,0.05
46,36,0.02564102564,39,1,39,0.02564102564,0.11
46,35,0,58,0,58,0,0.05
46,34,0.02040816327,49,1,49,0.02040816327,0.09
46,33,0,62,0,62,0,0.05
46,32,0,68,0,68,0,0.05
46,31,0,80,0,80,0,0.05
46,30,0,73,0,73,0,0.05
46,29,0,101,0,101,0,0.05
46,28,0.015625,64,1,64,0.015625,0.07
46,27,0.03529411765,85,3,85,0.03529411765,0.15
46,26,0.02666666667,75,2,75,0.02666666667,0.11
46,25,0,105,0,105,0,0.05
46,24,0.01538461538,65,1,65,0.01538461538,0.07
46,23,0,89,0,89,0,0.05
46,22,0,98,0,98,0,0.05
46,21,0.02222222222,90,2,90,0.02222222222,0.09
46,20,0.02631578947,76,2,76,0.02631578947,0.11
46,19,0,52,0,52,0,0.05
46,18,0.01470588235,68,1,68,0.01470588235,0.06
46,17,0,58,0,58,0,0.05
46,16,0.03846153846,52,2,52,0.03846153846,0.16
46,15,0,38,0,38,0,0.05
46,14,0.07352941176,68,5,68,0.07352941176,0.28
46,13,0.025,40,1,40,0.025,0.11
46,12,0,55,0,55,0,0.05
46,11,0.03846153846,52,2,52,0.03846153846,0.16
46,10,0,53,0,53,0,0.05
